LocationId,CategoryCode,MarketCode,SKU,newMarketCode,StorefrontId
2c47e3f1-1fdb-e111-8bec-78e3b50834e7,BWP,021,SKU-00000092,322,11173c0a-c8af-4fae-939c-34cc902e526e
2cd9f0a4-ce73-e311-9ca4-0050568849ea,PLN,065,SKU-00000092,323,a72b08f2-68df-466d-8f07-a24c0166bacc
2ce5e731-3476-4f8e-8a23-b6d4e3cd817b,VID,042,SKU-00000088,319,724ed10c-d615-4439-9a7e-a66400a849cc
2cce3f5d-b021-4916-b850-0b7e6e02147e,REC,042,SKU-00000092,319,b7539a19-c0d6-4e55-a857-a6c1007f7ea7
2d27d715-343d-4215-93dc-be96785e3af5,VID,005,SKU-00000034,330,17a7cb34-d66d-4125-9820-a4d500d91fac
2d27d715-343d-4215-93dc-be96785e3af5,VID,005,SKU-00000034,331,17a7cb34-d66d-4125-9820-a4d500d91fac
2dda1fdf-7881-e411-9075-005056881833,REC,175,SKU-00000086,353,97eea9c7-ae3e-42d6-9370-a3ff00be0214
2f44b547-748a-43ae-9941-2e5cb15cdea4,WPH,024,SKU-00000034,029,4f428974-f91b-4d5c-9ba0-8bc4014a727c
2e220535-9004-4a85-8218-553be81db888,WPH,257,SKU-00000092,334,7eb62d51-17db-4294-aaf8-a84700f39369
2de07a36-da6b-4d8c-8df1-1e5aa3a733ae,INV,073,SKU-00000092,338,ad716b13-9a8d-4ed7-a874-b378dcef0a72
2de07a36-da6b-4d8c-8df1-1e5aa3a733ae,INV,073,SKU-00000092,339,ad716b13-9a8d-4ed7-a874-b378dcef0a72
30039613-69c3-4a85-b42d-93dcf397a3ea,LIT,021,SKU-00000092,322,b7a58fcc-b0c9-4827-88fe-a68600bd9a05
31705a9b-5bdb-e111-8bec-78e3b50834e7,PLN,033,SKU-00000088,324,8b3c164a-a567-41e3-a91a-87ad71c61276
31705a9b-5bdb-e111-8bec-78e3b50834e7,CAT,033,SKU-00000088,324,6876a38c-65bf-4ba5-bd03-508f0019a4a3
31791264-5a50-44d1-bf59-f59fcf5dfdec,WPH,175,SKU-00000034,353,bc6d82bc-0779-40be-951f-97a74c998f97
30acb2ae-7d32-4330-b83d-95ecc2787188,BEA,031,SKU-00000092,274,be3d0dba-5ba4-4ec0-9c5d-a84200bc76fc
32274811-ef89-40cf-947e-73cec1224298,BWP,061,SKU-00000034,333,d8eb07b3-de77-4576-8991-a84700faf55e
3296a896-3b5d-e511-9e20-0050568849ea,BEA,117,SKU-00000034,031,8f222db2-2864-4bf8-99c3-a51600ce478b
31a6e3d9-4e55-4968-a6cc-7ee26ebd06b7,BAR,021,SKU-00000092,322,d1d34dad-6dc1-4648-9152-a84e00a17cd6
346cb1b9-a371-e411-8c67-0050568849ea,DJS,117,SKU-00000034,031,3743e3cc-48c7-4fcf-b147-a3ea00f7a4ac
34a60008-0aa4-e511-995e-0050568849ea,DJS,031,SKU-00000034,274,6b92ff09-3ce5-4fff-9a54-a571008c3da7
33b5a824-ebdc-e111-8cc6-78e3b5102e43,REC,188,SKU-00000092,347,995cf824-6f4d-4238-a866-e7cff4cf68f4
33b5a824-ebdc-e111-8cc6-78e3b5102e43,REC,188,SKU-00000092,346,995cf824-6f4d-4238-a866-e7cff4cf68f4
34359d5c-44c8-e511-95d2-0050568835c0,FLO,033,SKU-00000092,324,ce5f7ddb-ff11-430e-8123-9f80015579df
352d9166-250e-4851-ab60-56e7ae31ea6d,PLN,033,SKU-00000034,324,57d1b28c-51ce-4c3a-a7da-b4ae7a65273c
35374d22-9d0a-49c8-943c-40b384544e84,TRV,012,SKU-00000034,320,be0461cf-78eb-4111-b48c-240eee849bd4
35374d22-9d0a-49c8-943c-40b384544e84,TRV,012,SKU-00000034,271,be0461cf-78eb-4111-b48c-240eee849bd4
35374d22-9d0a-49c8-943c-40b384544e84,TRV,012,SKU-00000034,321,be0461cf-78eb-4111-b48c-240eee849bd4
354875d4-4fdb-e111-8bec-78e3b50834e7,FLO,073,SKU-00000034,338,ae9978f7-ac16-4f03-afba-41175de723c2
354875d4-4fdb-e111-8bec-78e3b50834e7,FLO,073,SKU-00000034,339,ae9978f7-ac16-4f03-afba-41175de723c2
35747b8b-742d-46c0-9393-82c098b7de6b,OPC,061,SKU-00000088,333,c15480ab-6341-413e-9de5-a5e900fe78c1
3673d75a-c9da-465b-a711-4992dde180d8,WPH,270,SKU-00000034,328,5fb4393a-d46e-43cf-8c19-a64000d47e2b
3649b301-e801-4857-a56c-7bc420bdc9ff,WPH,117,SKU-00000034,031,78eafd16-be67-4219-9966-a78400cc2000
361eb248-017b-4879-8888-891c47d04d27,BAR,051,SKU-00000034,074,e18f6546-2bde-4929-b31f-b771623c6637
353536a9-d0cf-4550-ba1a-ae2d08235d87,WPH,073,SKU-00000092,338,927fc077-3229-4fb9-80a0-a5700110180d
353536a9-d0cf-4550-ba1a-ae2d08235d87,WPH,073,SKU-00000092,339,927fc077-3229-4fb9-80a0-a5700110180d
35d73c70-1652-e311-836d-005056881833,REC,117,SKU-00000092,031,0284b90a-3f45-4148-92b9-a2680155459d
3691b83f-51dc-e111-8bec-78e3b50834e7,REC,012,SKU-00000034,320,bbe8e208-24f6-4c7b-820e-0fa495fc8caf
3691b83f-51dc-e111-8bec-78e3b50834e7,REC,012,SKU-00000034,271,bbe8e208-24f6-4c7b-820e-0fa495fc8caf
3691b83f-51dc-e111-8bec-78e3b50834e7,REC,012,SKU-00000034,321,bbe8e208-24f6-4c7b-820e-0fa495fc8caf
36898fbd-1d3b-e211-810d-0050568849ea,CAT,188,SKU-00000092,346,d60798d5-ab85-46a1-bf11-9c9f39bf9361
36898fbd-1d3b-e211-810d-0050568849ea,CAT,188,SKU-00000092,347,d60798d5-ab85-46a1-bf11-9c9f39bf9361
36f06c63-6b3a-e211-a197-005056881833,WPH,073,SKU-00000034,338,cd17ffa4-efbc-4ce4-b5cd-a49700c6417f
374b2ffe-ffda-e111-8bec-78e3b50834e7,REC,175,SKU-00000086,353,f96fe215-db5a-4975-8ed8-eac9beefcb07
374b770f-1af6-4147-99e5-8264b992cbbf,WPH,073,SKU-00000034,338,d08e586a-28bb-4786-905a-50e03fb7e4ff
374b770f-1af6-4147-99e5-8264b992cbbf,WPH,073,SKU-00000034,339,d08e586a-28bb-4786-905a-50e03fb7e4ff
3706f71e-9b9f-e511-b212-005056881833,REC,176,SKU-00000092,344,0d127d5c-a155-45d7-ae2f-a56a01394b8b
37e19bda-d81e-4899-aabb-a9debf0e2e86,VID,188,SKU-00000034,346,35d7f177-a386-4033-81e1-a5bc00afe0e2
37e19bda-d81e-4899-aabb-a9debf0e2e86,VID,188,SKU-00000034,347,35d7f177-a386-4033-81e1-a5bc00afe0e2
3762cd59-06a6-4321-bfbc-7e162aebeb62,DJS,021,SKU-00000092,322,b5ca6ed2-5651-400e-bb5e-5fb780bb22f5
399d9b8f-5aef-4ee8-8fda-7e9a9474bb65,TRA,061,SKU-00000034,333,706d27c9-550f-4f02-872a-13434036bde4
39fb3b38-f8db-e111-8bec-78e3b50834e7,REC,107,SKU-00000086,336,680cc86e-f797-448c-9f5b-14ca6533ac37
39fb3b38-f8db-e111-8bec-78e3b50834e7,REC,107,SKU-00000086,337,680cc86e-f797-448c-9f5b-14ca6533ac37
39fb3b38-f8db-e111-8bec-78e3b50834e7,REC,107,SKU-00000086,335,680cc86e-f797-448c-9f5b-14ca6533ac37
39a87403-568e-e511-9e20-0050568849ea,REC,188,SKU-00000092,346,bd67a164-723d-4f71-ac64-a41300d31155
39a87403-568e-e511-9e20-0050568849ea,REC,188,SKU-00000092,347,bd67a164-723d-4f71-ac64-a41300d31155
3b828c4f-a326-4ca8-8905-43e8135a5545,REC,040,SKU-00000034,332,2d8e6b67-a67f-4778-9494-a6b800d87d2e
3b63e1b5-34f4-4979-8f9e-e86110c1d64c,OPC,188,SKU-00000034,347,a3620cb0-f313-46d9-a63c-d29fe4affbc3
3b63e1b5-34f4-4979-8f9e-e86110c1d64c,OPC,188,SKU-00000034,346,a3620cb0-f313-46d9-a63c-d29fe4affbc3
3a857e80-62b4-4c6b-861a-3f00c5110d27,BWP,003,SKU-00000025,328,382a7622-c4ca-4460-adfc-a1f500bb9e80
3be3d7c8-1de0-e211-ad19-0050568849ea,OPC,188,SKU-00000088,346,dfaeefad-6aad-418d-9894-32f8d6adb69b
3be3d7c8-1de0-e211-ad19-0050568849ea,OPC,188,SKU-00000088,347,dfaeefad-6aad-418d-9894-32f8d6adb69b
3ba38ce9-bbdc-e111-8cc6-78e3b5102e43,BWP,107,SKU-00000025,335,e90a470b-8e5c-df11-849b-0014c258f21e
3ba38ce9-bbdc-e111-8cc6-78e3b5102e43,BWP,107,SKU-00000025,336,e90a470b-8e5c-df11-849b-0014c258f21e
3ba38ce9-bbdc-e111-8cc6-78e3b5102e43,BWP,107,SKU-00000025,337,e90a470b-8e5c-df11-849b-0014c258f21e
3bfac9a8-f6d2-4d53-93fa-25347cd49a5b,PHB,024,SKU-00000092,029,7686900a-96bf-45cf-b393-a5e800f5e1ed
3d9b24d2-8071-4ee8-9056-0835ac822b58,BEA,042,SKU-00000092,319,5c5b7d64-daef-4eff-9f90-7d9d64d847a5
3d9c8e58-ba68-420e-b0d4-59e4180ad2de,VID,209,SKU-00000034,339,eb45833a-7f3c-4c8a-bae2-b7252aa6f63b
3f19f0ed-9c9a-e411-9075-005056881833,REC,012,SKU-00000086,320,af84f226-c255-417e-91d2-a4230141c137
3f19f0ed-9c9a-e411-9075-005056881833,REC,012,SKU-00000086,321,af84f226-c255-417e-91d2-a4230141c137
3e015e31-b03b-4b15-ab6a-52816cb4b3ee,ENS,107,SKU-00000092,335,a317b855-76f3-48cb-8d57-a6f300c97353
3e015e31-b03b-4b15-ab6a-52816cb4b3ee,ENS,107,SKU-00000092,336,a317b855-76f3-48cb-8d57-a6f300c97353
3e015e31-b03b-4b15-ab6a-52816cb4b3ee,ENS,107,SKU-00000092,337,a317b855-76f3-48cb-8d57-a6f300c97353
3fccb1d7-a673-444d-9994-6726d4c216b9,BAR,012,SKU-00000034,320,64cff4fc-f69d-43b2-9b2b-a815008b52c1
3fccb1d7-a673-444d-9994-6726d4c216b9,BAR,012,SKU-00000034,271,64cff4fc-f69d-43b2-9b2b-a815008b52c1
3fccb1d7-a673-444d-9994-6726d4c216b9,BAR,012,SKU-00000034,321,64cff4fc-f69d-43b2-9b2b-a815008b52c1
41c907c8-9a57-e311-9ca4-0050568849ea,REC,040,SKU-00000086,332,568099bb-ac1e-44c2-b72f-9f7700a4bd15
403cb941-d0da-e111-8bec-78e3b50834e7,REC,107,SKU-00000092,335,e08e20fc-c7f5-4544-9c45-75e00f87cbf9
403cb941-d0da-e111-8bec-78e3b50834e7,REC,107,SKU-00000092,336,e08e20fc-c7f5-4544-9c45-75e00f87cbf9
403cb941-d0da-e111-8bec-78e3b50834e7,REC,107,SKU-00000092,337,e08e20fc-c7f5-4544-9c45-75e00f87cbf9
421e1ddd-1221-4418-ae75-21f46ac35b1b,WPH,109,SKU-00000034,325,422c0842-9964-4f82-b374-9ef98e2c61f7
421e1ddd-1221-4418-ae75-21f46ac35b1b,WPH,109,SKU-00000034,326,422c0842-9964-4f82-b374-9ef98e2c61f7
40c2a854-22f0-4971-a0e3-9e7f5a585820,WCK,190,SKU-00000092,349,b95e076d-f0a4-4dea-ade9-87fb46467b14
40c2a854-22f0-4971-a0e3-9e7f5a585820,WCK,190,SKU-00000092,348,b95e076d-f0a4-4dea-ade9-87fb46467b14
4051c34a-26eb-4c5d-bf5c-3ef3711d4137,OPC,109,SKU-00000092,326,2722c24c-fc40-4a4f-921a-a03a00f48f53
4051c34a-26eb-4c5d-bf5c-3ef3711d4137,OPC,109,SKU-00000092,325,2722c24c-fc40-4a4f-921a-a03a00f48f53
403cb941-d0da-e111-8bec-78e3b50834e7,SPV,107,SKU-00000092,335,8fa35adf-e4d0-48ea-87d0-816d63a720e0
403cb941-d0da-e111-8bec-78e3b50834e7,SPV,107,SKU-00000092,336,8fa35adf-e4d0-48ea-87d0-816d63a720e0
403cb941-d0da-e111-8bec-78e3b50834e7,SPV,107,SKU-00000092,337,8fa35adf-e4d0-48ea-87d0-816d63a720e0
42805630-ea2a-4deb-ac8f-0b7140dc6a24,WCK,198,SKU-00000092,329,72df9815-3f7f-4d6e-9300-94e0b2fbce4b
42c1d46f-2dc0-4c98-a9b0-666553204d09,DJS,061,SKU-00000034,333,ac144001-3248-47b6-94b3-0bb84e92c6c8
4294949e-2ba2-4cba-9fdb-4ee521d6adc1,REC,073,SKU-00000034,338,7a66d70f-2b5e-4254-9a63-9588da7958e5
4294949e-2ba2-4cba-9fdb-4ee521d6adc1,REC,073,SKU-00000034,339,7a66d70f-2b5e-4254-9a63-9588da7958e5
437ad8bd-d861-e311-836d-005056881833,BDS,021,SKU-00000086,322,3eb4beb6-5f02-4e03-940d-a28d016d4698
440909ae-f0db-e111-8bec-78e3b50834e7,WPH,190,SKU-00000034,349,c52b58ad-c136-4c79-9a23-695ea7d610fe
440909ae-f0db-e111-8bec-78e3b50834e7,WPH,190,SKU-00000034,348,c52b58ad-c136-4c79-9a23-695ea7d610fe
446c25f4-cee8-43cb-8754-b40482c38e1f,VID,117,SKU-00000034,031,f2ea2030-6b05-4c7e-bf96-a65f00b90541
443bcbc3-1003-4acb-a48d-e400ef21828e,WPH,065,SKU-00000086,323,79f4da86-1495-4ce6-9c0c-8630e48f8216
45722742-a7ee-45d7-a955-2a30c4478d3c,REC,061,SKU-00000034,333,ac782be0-c846-4aad-986d-a84200c2e83c
44e943e8-17dc-e111-8cc6-78e3b5102e43,REC,033,SKU-00000092,324,0b69f80f-2f55-4306-ae6e-5c97233ed615
45a86b4b-7cc5-4c71-b50b-8276c5a6c078,BEA,065,SKU-00000034,323,c5408199-1646-4dd1-aa70-c41a0504d9a7
45d2b534-35a4-e511-995e-0050568849ea,FLO,175,SKU-00000092,353,5546bb31-4726-4142-be62-a571009cb856
46d279fa-bd84-4ae5-935c-a0f035eb0359,BAR,042,SKU-00000088,319,cb1bc457-5443-4549-812e-4c0c0d33aa6f
46b90890-8e0a-45f8-8e2c-b3d4cf0b8c37,OPC,189,SKU-00000092,342,9aed6cd4-3d1c-468b-9292-a23d01415bf4
46b90890-8e0a-45f8-8e2c-b3d4cf0b8c37,OPC,189,SKU-00000092,341,9aed6cd4-3d1c-468b-9292-a23d01415bf4
4717c742-0378-4ad9-9cdc-93708ba0d699,WPH,021,SKU-00000034,322,df1ebe3e-1b80-4440-9d3e-a1da00cce299
47b4d1d2-2737-488b-bc74-2fed76f7913d,FLO,031,SKU-00000092,274,b8aed381-86be-4209-aa19-a61d009ab181
4879b45a-b767-48eb-90a7-6342438b4d51,OPC,198,SKU-00000088,329,d85a5f04-b7f6-4d89-b641-a6630089aa73
49f3e942-7c09-4441-ba92-785a5307020d,DJS,117,SKU-00000034,031,9058fc80-4773-4778-8bfe-a82a008822a0
4bbdb7a1-fc35-451a-a2a1-ae6e75decf3c,WPH,107,SKU-00000034,336,0692237f-9caf-4f47-ba3e-773449699fcd
4bbdb7a1-fc35-451a-a2a1-ae6e75decf3c,WPH,107,SKU-00000034,337,0692237f-9caf-4f47-ba3e-773449699fcd
4bbdb7a1-fc35-451a-a2a1-ae6e75decf3c,WPH,107,SKU-00000034,335,0692237f-9caf-4f47-ba3e-773449699fcd
4bc9204d-bedc-e111-8cc6-78e3b5102e43,RNT,019,SKU-00000034,327,ef92cea0-5ad3-41d8-a0d8-64edf67e5fcc
4b4da46b-4edc-e111-8bec-78e3b50834e7,FLO,192,SKU-00000092,350,705d0096-4c88-4b61-acc4-e59d70fd3973
4bf95d3e-1a53-498a-a9f1-e00e952d4068,WPH,209,SKU-00000034,339,49b48e52-e6d4-4bc0-a18c-523b1a3d613a
4c3d5d58-a945-4fbd-be34-a0251fcfc3bd,WCK,193,SKU-00000034,343,ddad6dcd-9d40-4ae1-aa9f-526ca6c1c486
4c8cc7b0-d5a0-4877-b7de-09bc96b31d7c,WCK,107,SKU-00000034,337,f00c32e9-de36-4430-aef0-fe53cac1e6c5
4c8cc7b0-d5a0-4877-b7de-09bc96b31d7c,WCK,107,SKU-00000034,336,f00c32e9-de36-4430-aef0-fe53cac1e6c5
4c8cc7b0-d5a0-4877-b7de-09bc96b31d7c,WCK,107,SKU-00000034,335,f00c32e9-de36-4430-aef0-fe53cac1e6c5
4d7d5ca3-1f70-e411-9075-005056881833,REC,269,SKU-00000034,109,62b146ec-ed29-453d-b4fe-a3e800defeed
4d10d74b-f2e4-4e29-9e12-3a35980dad81,BAR,012,SKU-00000092,321,1a0f7e6e-4072-4407-8e5f-1cad0f5e006e
4d10d74b-f2e4-4e29-9e12-3a35980dad81,BAR,012,SKU-00000092,320,1a0f7e6e-4072-4407-8e5f-1cad0f5e006e
4d10d74b-f2e4-4e29-9e12-3a35980dad81,BAR,012,SKU-00000092,271,1a0f7e6e-4072-4407-8e5f-1cad0f5e006e
50b2c877-dba0-4a66-89e3-1a4b0046b2f7,REC,193,SKU-00000034,343,8e08f18e-262d-4b56-be84-a84c010afd66
4e8a3ae6-f759-41ae-a42c-ac0f5fd4c4e3,FLO,189,SKU-00000092,341,4e4fd802-0d46-42d8-b7b2-a552008c6487
4e8a3ae6-f759-41ae-a42c-ac0f5fd4c4e3,FLO,189,SKU-00000092,342,4e4fd802-0d46-42d8-b7b2-a552008c6487
4e8a3ae6-f759-41ae-a42c-ac0f5fd4c4e3,FLO,189,SKU-00000092,234,4e4fd802-0d46-42d8-b7b2-a552008c6487
5077b105-fbdb-e111-8bec-78e3b50834e7,REC,175,SKU-00000086,353,328df0bc-9839-4763-87e0-5e1e1e77ad0e
519a51bd-5adc-e111-8bec-78e3b50834e7,FLO,107,SKU-00000034,337,c7936263-bd01-4abd-8f8d-f943c3b8330f
519a51bd-5adc-e111-8bec-78e3b50834e7,FLO,107,SKU-00000034,336,c7936263-bd01-4abd-8f8d-f943c3b8330f
519a51bd-5adc-e111-8bec-78e3b50834e7,FLO,107,SKU-00000034,335,c7936263-bd01-4abd-8f8d-f943c3b8330f
517981a0-6007-4e8b-baac-106259eabace,WPH,187,SKU-00000034,044,c36dc1df-10ae-49fe-a0a7-a26f00aa5088
517981a0-6007-4e8b-baac-106259eabace,WPH,187,SKU-00000034,186,c36dc1df-10ae-49fe-a0a7-a26f00aa5088
51597787-bacc-e311-b6b3-005056881833,BWP,061,SKU-00000025,333,20918cdb-76cd-4a5a-9345-f2b765aa5699
52c27917-2461-4aad-91b4-ef4b74df1a92,REC,273,SKU-00000034,319,8d317ec1-bd74-405d-8e15-a825015d6775
52d808fc-7367-e311-836d-005056881833,WCK,257,SKU-00000092,334,0c65f8e3-a7f0-464d-81d8-9ef000d400b7
51b9e6bb-0319-492f-9cf8-4a151bdb564e,BEA,188,SKU-00000092,346,44424898-0cf0-4a6a-9159-a76300f704fb
51b9e6bb-0319-492f-9cf8-4a151bdb564e,BEA,188,SKU-00000092,347,44424898-0cf0-4a6a-9159-a76300f704fb
52fcf0b4-11eb-4063-9e19-ac1bf99d92a2,PLN,073,SKU-00000034,338,0878743d-aacd-494d-8607-8636ead24968
52fcf0b4-11eb-4063-9e19-ac1bf99d92a2,PLN,073,SKU-00000034,339,0878743d-aacd-494d-8607-8636ead24968
536602f5-1692-e511-b212-005056881833,FLO,019,SKU-00000034,327,61b16fa6-8d56-4ae4-914b-a55900f767a3
532c9a33-4edc-e111-8bec-78e3b50834e7,WPH,117,SKU-00000088,031,771e520e-eea2-454b-b31f-7b4e0369167f
53689003-7572-4476-9150-06cfe56842bd,REC,107,SKU-00000086,336,09b0178a-85cb-478a-adc4-a7d100b45e41
53689003-7572-4476-9150-06cfe56842bd,REC,107,SKU-00000086,337,09b0178a-85cb-478a-adc4-a7d100b45e41
53689003-7572-4476-9150-06cfe56842bd,REC,107,SKU-00000086,335,09b0178a-85cb-478a-adc4-a7d100b45e41
53824b2d-1b69-469a-8471-7b875510dce0,VID,040,SKU-00000034,332,fe8cbddc-39a8-46b3-9af1-ad743212ff20
5437b532-7104-424b-a8de-bb9260c54919,BEA,209,SKU-00000088,339,1c96de6c-33e7-44c6-8bfb-a05200fdc046
54b13340-bddc-e111-8cc6-78e3b5102e43,REC,176,SKU-00000034,344,300f45a0-625f-484a-adf2-0464ac78384e
552a557f-72b0-4cd8-9d44-6892342fd6c3,INV,175,SKU-00000034,353,78f8a205-8a46-4ccb-9769-a545009ae615
55efd90c-29dc-e111-8cc6-78e3b5102e43,REC,021,SKU-00000086,322,0be1fb0d-2040-4ad0-a6fa-44af3f00aab8
57cfacf7-ad97-e511-995e-0050568849ea,JWL,019,SKU-00000034,327,16d562d0-b262-41b7-8a0c-a56001185634
54ef04ba-bddc-e111-8cc6-78e3b5102e43,FLO,005,SKU-00000092,330,2c9df381-6d98-4265-86de-c60d21c49143
54ef04ba-bddc-e111-8cc6-78e3b5102e43,FLO,005,SKU-00000092,331,2c9df381-6d98-4265-86de-c60d21c49143
571c1aaa-56b1-4741-a992-4e5442630c65,WPH,107,SKU-00000092,335,615ae4f7-ebf1-46bc-9f2e-a86c00c80bab
571c1aaa-56b1-4741-a992-4e5442630c65,WPH,107,SKU-00000092,337,615ae4f7-ebf1-46bc-9f2e-a86c00c80bab
571c1aaa-56b1-4741-a992-4e5442630c65,WPH,107,SKU-00000092,336,615ae4f7-ebf1-46bc-9f2e-a86c00c80bab
58bd7ae0-1109-4434-8cb5-4a844e354c2d,BEA,065,SKU-00000088,323,f84b8aa3-5629-460f-819f-a6d301113dda
5809967d-44c8-e511-95d2-0050568835c0,REC,040,SKU-00000034,332,8b6075f8-59c4-4e44-ba28-a25f0105657e
57cfacf7-ad97-e511-995e-0050568849ea,WJW,019,SKU-00000092,327,aed3c414-5d7e-4c40-930b-a560011855b6
58eac228-be53-e311-9ca4-0050568849ea,FLO,012,SKU-00000034,271,a9a49ec8-0882-4615-b315-a25300e9743a
58eac228-be53-e311-9ca4-0050568849ea,FLO,012,SKU-00000034,320,a9a49ec8-0882-4615-b315-a25300e9743a
58eac228-be53-e311-9ca4-0050568849ea,FLO,012,SKU-00000034,321,a9a49ec8-0882-4615-b315-a25300e9743a
579476b4-63f8-4d4c-980b-f84ad99773e6,BAR,012,SKU-00000092,320,4fc91d31-4602-47bf-b0a4-a7fa00e33603
579476b4-63f8-4d4c-980b-f84ad99773e6,BAR,012,SKU-00000092,321,4fc91d31-4602-47bf-b0a4-a7fa00e33603
579476b4-63f8-4d4c-980b-f84ad99773e6,BAR,012,SKU-00000092,271,4fc91d31-4602-47bf-b0a4-a7fa00e33603
5811acc5-3856-e311-9ca4-0050568849ea,BWP,175,SKU-00000025,353,adedb3c5-bf78-49ec-a122-a11f00a58037
58e42053-2e3b-e311-8aa0-0050568849ea,REC,040,SKU-00000034,332,3414fa22-fccf-4a03-861e-a11215972b65
5935df1a-265d-e311-836d-005056881833,REC,107,SKU-00000086,336,0614f530-8dfc-47b1-9112-a2270178d98a
5935df1a-265d-e311-836d-005056881833,REC,107,SKU-00000086,337,0614f530-8dfc-47b1-9112-a2270178d98a
5935df1a-265d-e311-836d-005056881833,REC,107,SKU-00000086,335,0614f530-8dfc-47b1-9112-a2270178d98a
597bb3e5-6049-47f2-995a-78e1e518e6fb,BDS,021,SKU-00000034,322,f568380b-8e5c-df11-849b-0014c258f21e
59f2f297-816b-4ad2-a4d5-c32106439db5,DJS,005,SKU-00000034,330,d2294599-cf79-4bc1-958a-5f15403e61b0
59f2f297-816b-4ad2-a4d5-c32106439db5,DJS,005,SKU-00000034,331,d2294599-cf79-4bc1-958a-5f15403e61b0
5a05e687-31dc-e111-8cc6-78e3b5102e43,REC,117,SKU-00000088,031,f0424f83-a764-4133-a1c6-ee734d942efe
5a6a4f16-7f93-4bf0-9820-a78f341f549c,VID,198,SKU-00000034,329,d2ac53b0-e7df-4313-b861-c281b7078c13
5c6d9b70-c62e-44e8-ae45-6801ac494736,PHB,019,SKU-00000088,327,28c3a4a5-2b3e-4689-9788-f81240c2807d
5aba68ec-134e-4fad-9dbe-f085d8a5c2c5,RNT,021,SKU-00000092,322,5cee15a4-0d7d-4966-a1dc-a5af00f966e6
5cd68721-ac86-4835-8c3f-b8ddd00703d7,WPH,198,SKU-00000088,329,0ed56b92-0044-4ac2-b063-a6e500835960
5cb2b2f7-148c-4e8c-a1a8-da017b90b1f9,SPV,073,SKU-00000034,338,5e4da9ac-904c-49fb-ad5b-a6e3010acfc4
5cb2b2f7-148c-4e8c-a1a8-da017b90b1f9,SPV,073,SKU-00000034,339,5e4da9ac-904c-49fb-ad5b-a6e3010acfc4
5d39550e-a45f-4988-b100-725e6b697a7a,REC,012,SKU-00000034,320,2fedc54e-778f-406a-82c2-a77600ca88e7
5d39550e-a45f-4988-b100-725e6b697a7a,REC,012,SKU-00000034,271,2fedc54e-778f-406a-82c2-a77600ca88e7
5d39550e-a45f-4988-b100-725e6b697a7a,REC,012,SKU-00000034,321,2fedc54e-778f-406a-82c2-a77600ca88e7
5d628eaa-21a9-46f6-ae05-695964d1f4a5,DJS,033,SKU-00000034,324,c2d33a23-b6b7-4960-a757-a6d3009992be
5d6c5fd7-bb52-e311-836d-005056881833,BEA,109,SKU-00000034,326,65d6f373-4014-4b69-a036-9456598534c6
5d6c5fd7-bb52-e311-836d-005056881833,BEA,109,SKU-00000034,325,65d6f373-4014-4b69-a036-9456598534c6
5d729364-c571-e411-8c67-0050568849ea,RNT,117,SKU-00000034,031,ce25e88b-9941-4f04-a335-a3eb009cefd4
5d7a3363-5690-e411-8c67-0050568849ea,DJS,031,SKU-00000088,274,cca8b350-6303-4433-9ce4-a41100deda4b
5e0df99b-abdb-4cd1-91f4-b2446e406631,OPC,019,SKU-00000034,327,86b3e698-7fdf-4e07-9d72-6cd339269a02
5d7ca869-a7f5-404e-bec5-9c58bac7064c,PHB,005,SKU-00000088,331,cd384ed0-a29f-4dcb-b752-ec208c7f834e
5d7ca869-a7f5-404e-bec5-9c58bac7064c,PHB,005,SKU-00000088,330,cd384ed0-a29f-4dcb-b752-ec208c7f834e
5e18dc5c-82da-4eea-8342-fd7b80d694db,DNC,051,SKU-00000034,074,c5e149ba-e1fd-4d96-b853-64020568bcb9
5ea89903-a3dd-e111-8cc6-78e3b5102e43,FLO,109,SKU-00000034,325,8e58a4b0-4bc7-4dc6-a5b7-2d4d67b52e98
5ea89903-a3dd-e111-8cc6-78e3b5102e43,FLO,109,SKU-00000034,326,8e58a4b0-4bc7-4dc6-a5b7-2d4d67b52e98
5ea89903-a3dd-e111-8cc6-78e3b5102e43,PLN,109,SKU-00000034,325,045ae299-2558-4706-97fe-825a2887fe18
5ea89903-a3dd-e111-8cc6-78e3b5102e43,PLN,109,SKU-00000034,326,045ae299-2558-4706-97fe-825a2887fe18
5ea89903-a3dd-e111-8cc6-78e3b5102e43,RNT,109,SKU-00000034,325,d1503068-e22e-4b39-9281-c5acf2754a97
5ea89903-a3dd-e111-8cc6-78e3b5102e43,RNT,109,SKU-00000034,326,d1503068-e22e-4b39-9281-c5acf2754a97
5eed5dfb-190c-4d71-886c-0c17ef387338,FLO,209,SKU-00000034,339,48b450d2-f386-492e-b70d-a3d70108ce90
5f8ba91f-23dc-e111-8cc6-78e3b5102e43,WPH,189,SKU-00000034,341,65442d59-81dd-4f9b-a1c6-a3ed00efc1c1
5f8ba91f-23dc-e111-8cc6-78e3b5102e43,WPH,189,SKU-00000034,342,65442d59-81dd-4f9b-a1c6-a3ed00efc1c1
5f908d4a-cbdc-e111-8cc6-78e3b5102e43,REC,010,SKU-00000034,352,615bb2f1-3a71-4663-8b78-08ba18ba6899
5f01b94d-4557-419d-9701-921f426cbaeb,FLO,107,SKU-00000092,335,f81b12a5-f266-4813-8c5b-8e7e60293a1a
