Account Owner,WW Vendor Id,Account Name,TKWW Paid Classification,TK Listing Visibility,WW Listing Visibility,Closest Product End Date,URL,LocationID,TK Company ID,AccountID
Megan Guffey,790237,South Second,2,Paid,Paid,10/7/2020,https://my.matterport.com/show/?m=72Z635fmPeY&brand=0,a8c0080e-f668-41df-9a72-82111ec37555,0d767407-4edc-e111-8bec-78e3b50834e7,e48c3c1f-a1a8-4c90-b68d-fb97a5e3ca14
Megan Guffey,144014,Marcus Performing Arts Center,2,Paid,Paid,10/7/2020,https://my.matterport.com/show/?m=bvNmXUuq9ht&brand=0,b3c2eba4-6862-47a9-9702-9dd82a532a82,0d767407-4edc-e111-8bec-78e3b50834e7,e48c3c1f-a1a8-4c90-b68d-fb97a5e3ca14
Kimberley Feys,1036343,Historic Rosemont Springs,2,Paid,Paid,10/8/2020,https://my.matterport.com/show/?m=umJLQ9GEcY3&brand=0,1d6d0bc3-83d6-4bee-922a-92620e8311a4,89fd2168-55db-e111-8bec-78e3b50834e7,de1a04f0-b673-44a9-924e-7752e4588ab8
Betsy Anderson,80961,River Ridge Golf Club,2,Paid,Paid,10/8/2020,https://my.matterport.com/show/?m=db9AtqRemZb&brand=0,3ae9b9b3-55db-e111-8bec-78e3b50834e7,3ae9b9b3-55db-e111-8bec-78e3b50834e7,fc100cf4-7e6d-4f67-90dd-c71968fbc7a8
Betsy Anderson,1888923,Lakeside Venue at Pioneer,2,Paid,Paid,10/8/2020,https://my.matterport.com/show/?m=9jWrdGrSyyf&brand=0,9c4f4ac1-6f4c-4fea-bdff-fc593dd8448a,9c4f4ac1-6f4c-4fea-bdff-fc593dd8448a,6cd3390a-0547-4837-a4d4-6297372f63bd
Cynthia Elley,66524,Mercury Hall,2,Paid,Paid,10/8/2020,https://my.matterport.com/show/?m=bB9NdhtZr4e&brand=0,afa0628a-e2da-e111-8bec-78e3b50834e7,afa0628a-e2da-e111-8bec-78e3b50834e7,9d44c399-718b-4859-abb5-2ce20e6ffee1
Dina Sanchez,79744,Appleford,2,Paid,Paid,10/8/2020,https://my.matterport.com/show/?m=uEz85HJaKxh&brand=0,b98ba465-a717-4464-8ae1-e938bff9a877,b98ba465-a717-4464-8ae1-e938bff9a877,d15df20e-7133-456d-9415-a4ab00b6a2a7
Cynthia Elley,177970,Hummingbird House,2,Paid,Paid,10/8/2020,https://my.matterport.com/show/?m=tjFNGJXCus9&brand=0,f4e1ae1d-c1dc-e111-8cc6-78e3b5102e43,f4e1ae1d-c1dc-e111-8cc6-78e3b5102e43,9ecf3c96-46ef-47ec-abe7-84b732111a09
Kelsey Winkler,658048,Hyatt Centric French Quarter New Orleans,2,Paid,Paid,10/8/2020,https://my.matterport.com/show/?m=qN73tDGhU5Y&brand=0,f7f23eaa-6506-e211-8bec-78e3b5103ee3,f7f23eaa-6506-e211-8bec-78e3b5103ee3,dcb419ec-5c25-44b7-af32-63397323b284
Mark Pittman,644027,Historic Rural Hill,2,Paid,Paid,10/9/2020,https://my.matterport.com/show/?m=XzoMGnAHi5P&brand=0,27258ee0-232b-44c7-82b7-76fe0844a3fc,5b133e3c-5925-e311-b847-0050568849ea,2e34f548-5c3f-403b-b8dc-4e544e1b65f3
Lisa Hamilton,980258,Los Portales Venue,2,Paid,Paid,10/9/2020,https://my.matterport.com/show/?m=g2mJwP4o8Eu&brand=0,59ba1a8e-ce4d-44ab-8aff-5bb23adf0cd3,59ba1a8e-ce4d-44ab-8aff-5bb23adf0cd3,2d3ff959-73ed-4552-91ee-a6b700811f3e
Karrie Ploss,771296,The Ballroom at Park Lane,2,Paid,Paid,10/9/2020,https://my.matterport.com/show/?m=ysZn11G5zcq&brand=0,669810ab-eadc-e111-8cc6-78e3b5102e43,669810ab-eadc-e111-8cc6-78e3b5102e43,eb9711c8-b1ec-4315-8ec7-a86fbd6e6756
Betsy Anderson,1004078,The Barn at Autumn Lane,2,Paid,Paid,10/9/2020,https://my.matterport.com/show/?m=WWUCnaMGpMw&brand=0,a901eee4-6922-41b1-825b-a2d251b6b22f,a901eee4-6922-41b1-825b-a2d251b6b22f,53527745-3f37-42a3-8e73-d5a94b2ef052
Betsy Anderson,417865,South Hills Golf & Country Club,2,Paid,Paid,10/9/2020,https://my.matterport.com/show/?m=2SjUX7CZRL7&brand=0,c53c47dc-ea57-e511-9e20-0050568849ea,c53c47dc-ea57-e511-9e20-0050568849ea,955a8d48-170e-408c-82e9-a50f00e05cd4
Julie Johnston,102837,Brackett's Crossing Country Club,2,Paid,Paid,10/9/2020,https://my.matterport.com/show/?m=7rBuqzZ6MM1&brand=0,eb7a5a97-e8da-e111-8bec-78e3b50834e7,eb7a5a97-e8da-e111-8bec-78e3b50834e7,e365a8ab-23d1-442d-b22c-3e8410c6f1d2
Christina Emerson,748913,Hawthorn Hills Ranch,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=dogX51Jb3MH&brand=0,0872e024-8b91-4040-a562-9f5a3193136f,0872e024-8b91-4040-a562-9f5a3193136f,ba99734f-4b03-479d-931d-a59b0180c867
Hillary Boyd,28255,South Coast Winery Resort & Spa,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=36pEp3SPkgn&brand=0,2b31b443-06db-e111-8bec-78e3b50834e7,2b31b443-06db-e111-8bec-78e3b50834e7,53e83c4c-b928-48b9-b60b-a02299568115
Jessica Dillion,1074823,Hood River Hotel,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=udJVAVhD838&brand=0,60d2d941-7b8e-441d-97a2-57220b83974d,60d2d941-7b8e-441d-97a2-57220b83974d,e12545ac-a282-4f91-a0b7-a0b8b919c1fc
David Quatresols,744444,Renaissance Allentown Hotel,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=n781aDBc8tp&brand=0,6bc6541d-e324-e511-8c67-0050568849ea,6bc6541d-e324-e511-8c67-0050568849ea,8179bca5-ab3d-446c-8ca9-a626009d5493
Tara Hinshillwood,2945,Versailles Ballroom,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=1NUJsEpPqGj&brand=0,9112a328-cbf8-4b97-844b-4223e55c31ec,0cd03d50-f3da-e111-8bec-78e3b50834e7,8cc91e3d-bc45-49ae-b6f3-d773b5802938
Tara Hinshillwood,130340,Crystal Ballroom at the Radisson Hotel of Freehold,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=3ARCNyjzd1y&brand=0,980af666-d037-40a4-ab2b-d4adfb4bff33,0cd03d50-f3da-e111-8bec-78e3b50834e7,8cc91e3d-bc45-49ae-b6f3-d773b5802938
Christina Emerson,668669,Artspace111,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=SWS1oEZDpGA&brand=0,af2383e9-cedc-e111-8cc6-78e3b5102e43,af2383e9-cedc-e111-8cc6-78e3b5102e43,d0dadaf9-54ea-4c94-90d6-07903c90878e
Adrianna Sanders,659182,Berkeley City Club,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=FJasttExtP4&brand=0,bd9fbef4-1edc-e111-8cc6-78e3b5102e43,bd9fbef4-1edc-e111-8cc6-78e3b5102e43,96260d9a-7032-4726-83b0-65dd4bda4b22
Tara Hinshillwood,130341,Sterling Ballroom at the DoubleTree by Hilton Tinton Falls - Eatontown,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=JdXfr5JVPx8&brand=0,c06964b4-85b8-4f10-b896-5a4cef6c4e36,a124c639-31dc-e111-8cc6-78e3b5102e43,dc382518-7986-4c0e-a471-189a9b83bfde
Christina Emerson,986770,Knotting Hill Place,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=7Wp8zkaepvF&brand=0,e177b81b-105e-4d6e-8d75-8700dc1e3acf,e177b81b-105e-4d6e-8d75-8700dc1e3acf,f5440958-4991-45b1-b248-a817014d0bff
Christina Emerson,25807,Texas Star Golf Course and Conference Center,2,Paid,Paid,10/10/2020,https://my.matterport.com/show/?m=Fbv9GHULK7T&brand=0,e5d2ba4e-c9d2-4ab7-8b3c-71d01b21994c,e5d2ba4e-c9d2-4ab7-8b3c-71d01b21994c,4212e2f5-22b8-446b-87cf-cb570e743f44
Christina Emerson,562933,Hollow Hill,2,Paid,Paid,10/11/2020,https://my.matterport.com/show/?m=9iFLZhN4dDC&brand=0,84636274-c956-4ded-b399-7d9bf549b172,80feb946-1f55-e211-9b87-005056881833,eaab8912-d5e2-4610-b75f-16e795bde602
Laura Napolitano,677528,Shadow Creek,2,Paid,Paid,10/12/2020,https://my.matterport.com/show/?m=iuoKhLgt7Ko&brand=0,7a42567c-f181-e311-8992-005056881833,7a42567c-f181-e311-8992-005056881833,615fea18-56ee-4d3d-8ef6-002232e76ccc
Keri Bourdelaise,117965,Brownstone Gardens,2,Paid,Paid,10/12/2020,https://my.matterport.com/show/?m=hbnE3Mxi8Nd&brand=0,e41f36d8-0c4a-4a0a-a370-8825744ed471,e41f36d8-0c4a-4a0a-a370-8825744ed471,090e4531-2d57-4bfc-9b62-c856219d1b54
Amy Reynolds,409105,Whitney's Inn,2,Paid,Paid,10/12/2020,https://my.matterport.com/show/?m=EBo2ftuzzwP&brand=0,fd6126f4-51ea-4207-8aad-b7fda3313242,80cd0fd0-17dc-e111-8cc6-78e3b5102e43,35f7b053-946d-4bd5-a3d7-43e2d522fe87
Gayle Susser,58443,Marina del Rey,2,Paid,Paid,10/13/2020,https://my.matterport.com/show/?m=eoszL4B7aaW&brand=0,02c1371b-4acf-45b5-bb60-1e1071ba7ad7,02c1371b-4acf-45b5-bb60-1e1071ba7ad7,46a52678-5efb-42de-b512-a74700ea15e5
Gayle Susser,2838,Crossed Keys Estate,2,Paid,Paid,10/13/2020,https://my.matterport.com/show/?m=LCwSAFQjNJX&brand=0,2a9c40c2-5855-e411-b6b3-005056881833,2a9c40c2-5855-e411-b6b3-005056881833,61fde9af-cfdc-4b7e-bd57-a3c600cb7e1e
Megan Guffey,23284,Silver Spring Golf Club,2,Paid,Paid,10/13/2020,https://my.matterport.com/show/?m=qhAQnAfkNZr&brand=0,3f6492a3-abba-4d0c-9db8-c9619071c760,619bb8c2-cfdc-e111-8cc6-78e3b5102e43,64f1c0e6-cc14-4118-b496-258e1533fae8
Heather Dorsten,54032,Cross Creek Ranch,2,Paid,Paid,10/13/2020,https://my.matterport.com/show/?m=6snfs8VmXve&brand=0,5e44aaa1-25dc-e111-8cc6-78e3b5102e43,5e44aaa1-25dc-e111-8cc6-78e3b5102e43,1a975020-cac7-45bf-a2ce-c4bc35a5ed67
Hillary Boyd,30143,Tom Ham's Lighthouse,2,Paid,Paid,10/13/2020,https://my.matterport.com/show/?m=F2bmxpKDcMs&brand=0,93f2ef19-b015-4ea8-bcfc-d854f0ee39e7,93f2ef19-b015-4ea8-bcfc-d854f0ee39e7,a1a37614-8a14-4aa3-a7ab-a68f0136ca14
Hillary Boyd,24016,Bali Hai Restaurant,2,Paid,Paid,10/13/2020,https://my.matterport.com/show/?m=xUcMR6jhT3Z&brand=0,cc5b6d7d-d8c7-e511-93dc-00505688082e,cc5b6d7d-d8c7-e511-93dc-00505688082e,d8ea50f3-456e-4276-85f3-a53701749df2
Stephanie Mullan,707591,Bluemont Hotel,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=KULVB5oHTiQ&brand=0,145c0014-cb09-4de4-a862-035415147e25,145c0014-cb09-4de4-a862-035415147e25,9588e65a-d68f-4cac-bdcc-a6c200e6ff84
Gina Giordano,11412,The Odyssey Restaurant,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=q1BkpbnWRzg&brand=0,3fb26002-10dc-e111-8bec-78e3b50834e7,3fb26002-10dc-e111-8bec-78e3b50834e7,95d72c6c-72f2-476a-abd0-fe16b583b73a
Mark Pittman,52668,Historic Oakland,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=PhdxKy1Wco7&brand=0,680a0c51-9bda-e111-8bec-78e3b50834e7,680a0c51-9bda-e111-8bec-78e3b50834e7,ae02fa35-67a8-47ab-9f4e-70f29ba12e76
Linze Peters,977636,1886 Crescent Hotel & Spa,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=wqY52JHxvzJ&brand=0,7422ca22-f1dc-e111-8cc6-78e3b5102e43,7422ca22-f1dc-e111-8cc6-78e3b5102e43,35336c4d-8c06-4230-8557-209ecd50d12c
Julie Johnston,25945,Majestic Oaks Golf Club,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=un9xCVu6jir&brand=0,79717e14-8902-e211-8b87-78e3b5103ee3,79717e14-8902-e211-8b87-78e3b5103ee3,281a0f5f-b424-4af0-a24d-785d2165a5de
Kimberley Feys,190440,Capitol Theatre,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=iGuSvrnr8VS&brand=0,866ce6d9-8ba9-e211-810d-0050568849ea,866ce6d9-8ba9-e211-810d-0050568849ea,72b3d654-d88c-415d-bfd0-a1a401152bbb
Gina Giordano,25450,Rusty Pelican,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=M5mvX8Du4C2&brand=0,b2cd6860-c2dc-e111-8cc6-78e3b5102e43,b2cd6860-c2dc-e111-8cc6-78e3b5102e43,8b4ba453-b13e-408c-803b-f494477caff2
Gina Giordano,27410,Castaway Burbank,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=fvFua7zFB3M&brand=0,ec75edf5-0fdc-e111-8bec-78e3b50834e7,ec75edf5-0fdc-e111-8bec-78e3b50834e7,bd367421-0031-4f58-8c60-6e913928f9af
Adrianna Sanders,1022441,The Establishment Barn,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=8k3N4CaKeks&brand=0,efbc9317-5c21-4724-ae9b-54ff1d2e5ad2,efbc9317-5c21-4724-ae9b-54ff1d2e5ad2,39df74cf-5cbb-4ce8-916f-a8a800c80123
Gina Giordano,48830,The Rusty Pelican,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=4pRruqKhYLS&brand=0,f127561b-a591-469c-b9b3-ee7f5e145d63,f127561b-a591-469c-b9b3-ee7f5e145d63,4408acfe-9c92-414d-a222-cb49cf2bdd06
Gina Giordano,135239,The Reef on the Water,2,Paid,Paid,10/14/2020,https://my.matterport.com/show/?m=dPs3zh3Rkbs&brand=0,fd75edf5-0fdc-e111-8bec-78e3b50834e7,fd75edf5-0fdc-e111-8bec-78e3b50834e7,46b0df3a-cd9b-4aac-88e6-aafe6460c5b4
Keri Bourdelaise,981157,Janeway Castle Stone Estate & Venue,2,Paid,Paid,10/15/2020,https://my.matterport.com/show/?m=TVoFTf6s54E&brand=0,2e6a59e4-d5ac-4a20-a5aa-62c101967fac,2e6a59e4-d5ac-4a20-a5aa-62c101967fac,c0989b2d-3b90-419a-a3bd-1024bfce9136
Kimberley Feys,1873179,Midnight Iris,2,Paid,Paid,10/15/2020,https://my.matterport.com/show/?m=33kxTv4mdd3&brand=0,3d20a26f-fc0a-4d06-8bdf-191b6a30e8d4,3d20a26f-fc0a-4d06-8bdf-191b6a30e8d4,cb045547-fd59-483d-9c11-750ac201e72f
Sara Familie,204479,Treesdale Golf & Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=DrLkgaBwMLN&brand=0,084aa9ae-8805-45b1-a4e2-40e6fee56cf2,a02219ec-51dc-e111-8bec-78e3b50834e7,72ba77d8-1588-46cd-9969-ed1efde0b2bb
Sara Familie,635072,The Harbour Room at Boston College Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=tWwfEHziv6z&brand=0,17ee9bc9-ea8b-4a8e-84d3-9c34b564bc9e,a02219ec-51dc-e111-8bec-78e3b50834e7,72ba77d8-1588-46cd-9969-ed1efde0b2bb
Sara Familie,557760,The Hills of Lakeway,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=Z7jP4p9vAwo&brand=0,1802213d-3afe-4633-9255-89cd42e8d390,1802213d-3afe-4633-9255-89cd42e8d390,b532a5a1-49d9-42b5-97da-a6b5010a97f9
Sara Familie,46913,Anthem Golf & Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=TMuk4s8297h&brand=0,25bbe5e9-6bd1-4a8b-aa43-5f1463de6933,25bbe5e9-6bd1-4a8b-aa43-5f1463de6933,1b844f27-c125-4f32-b7c8-a5e800789fa9
Sara Familie,25099,Firethorne Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=9JE4yWkyrjy&brand=0,2cbf15b7-56a4-e511-995e-0050568849ea,2cbf15b7-56a4-e511-995e-0050568849ea,77ed0523-c0ec-4046-af9d-a4a600aa49d3
Sara Familie,66780,East Lake Woodlands Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=pZnrCrZtxna&brand=0,379ed255-a089-e411-9075-005056881833,379ed255-a089-e411-9075-005056881833,0aac9030-11c6-40e4-969d-a40900026573
Jessica Smith,169785,The Trolley Barn,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=5A4HJtGq2J9&brand=0,55b8c6f0-8fda-e111-8bec-78e3b50834e7,55b8c6f0-8fda-e111-8bec-78e3b50834e7,a01a5665-1414-4cc7-a961-dfba783ab78b
Sara Familie,647020,Temple Hills Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=hg57NkKXsHX&brand=0,5aa4338b-66ac-4a4c-991e-f5e56065c6b9,5aa4338b-66ac-4a4c-991e-f5e56065c6b9,fdd8bfb9-4136-4102-89e8-a2de0099b35a
Sara Familie,369927,Eagle's Nest Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=BPQ5fmvxuQp&brand=0,655d0216-3ae5-e411-8c67-0050568849ea,655d0216-3ae5-e411-8c67-0050568849ea,e4c77544-534c-4fb5-ad9e-a47d00f2e43d
Sara Familie,101855,Capital City Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=raMfGc4D9e1&brand=0,66c273ce-65bb-4d60-b8e3-fbbfc41f010c,a02219ec-51dc-e111-8bec-78e3b50834e7,72ba77d8-1588-46cd-9969-ed1efde0b2bb
Sara Familie,577022,Town Point Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=Jdun2JX2KWY&brand=0,75b6633d-8d91-41b6-b6ef-a6685cf59ccb,75b6633d-8d91-41b6-b6ef-a6685cf59ccb,ec032c1d-18b2-4ca4-9544-17b54dcd17a9
Sara Familie,603274,Walnut Creek Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=w7FRgbY3vDn&brand=0,7acee407-9465-46d9-ae65-588f97689968,7acee407-9465-46d9-ae65-588f97689968,a6a4481a-a054-4beb-add9-10122a9acd50
Sara Familie,578167,Rolling Green Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=gj4jm6Y3JVX&brand=0,8d12ae18-73a4-e311-b6b3-005056881833,8d12ae18-73a4-e311-b6b3-005056881833,feea9459-d4b4-44c0-9fae-a69000ed1179
Sara Familie,59575,Ford's Colony Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=G2BwvzppqH7&brand=0,94ae1fdb-ff23-487b-9b7b-3fc6ef8af6b8,94ae1fdb-ff23-487b-9b7b-3fc6ef8af6b8,3c8b3a29-6ab3-4efd-9147-079ffdccf92b
Sara Familie,91260,Canterwood Golf and Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=f8y2Jek7jMD&brand=0,96d58243-fcd9-4f07-a4cf-425d266eec0e,96d58243-fcd9-4f07-a4cf-425d266eec0e,af9c64f8-e1da-4f2b-8362-a4eb00d99f5d
Kelsey Winkler,1871697,The Foxtail Estate,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=1B3KFrLhifE&brand=0,98cc95c1-fc56-4ec0-9928-ad144de62c34,98cc95c1-fc56-4ec0-9928-ad144de62c34,1a6e3486-ec88-4bbf-b998-e9b2d7d32cce
Adrianna Sanders,948008,Luxury Waterfront Estate,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=FabjTY4RKTK&brand=0,9edbaaa0-63fc-4fcf-bf06-66c582133968,9edbaaa0-63fc-4fcf-bf06-66c582133968,64c969f7-9000-41d6-a32b-a6ac009b223f
Jacqueline Ornellas,683767,Papa Kona Events,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=c8TB4LhxsUa&brand=0,ac5a1471-d238-4426-a2d1-68478e896687,ac5a1471-d238-4426-a2d1-68478e896687,dc29410f-e67b-4eec-9f2b-a63c00e469f0
Sara Familie,23144,DeBary Golf & Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=wRviUX5bDcr&brand=0,ae6b3296-a76b-e311-9ca4-0050568849ea,ae6b3296-a76b-e311-9ca4-0050568849ea,51042bb7-ae74-441c-bba6-2f5c518392a2
Mindi Middleton,385635,Chetola Resort at Blowing Rock,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=KMaKbBkiejT&brand=0,b353deb2-51dc-e111-8bec-78e3b50834e7,b353deb2-51dc-e111-8bec-78e3b50834e7,574ecfc6-a76c-48ca-9e69-3a04ba811d6f
Sara Familie,121225,Heritage Golf Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=H62meQrLBch&brand=0,b419c1cf-4edc-e111-8bec-78e3b50834e7,b419c1cf-4edc-e111-8bec-78e3b50834e7,74403000-144d-4a8d-88b9-6c9157fb76a9
Sara Familie,1627,Old Ranch Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=8tWp2fnkD47&brand=0,b8268346-c5da-e111-8bec-78e3b50834e7,b8268346-c5da-e111-8bec-78e3b50834e7,db2255fd-26b7-472d-a9ad-8b67fd42b534
Sara Familie,75415,Medina Golf & Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=1fDjfkjTW2D&brand=0,cac58ed4-c4dc-e111-8cc6-78e3b5102e43,cac58ed4-c4dc-e111-8cc6-78e3b5102e43,992e6b1e-4a89-4ad2-841e-cd34499a9a6c
Sara Familie,62398,The Capital City Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=s4a3QNNWASP&brand=0,ceb749b9-675c-4e0f-8e6d-b1f3e4096d75,ceb749b9-675c-4e0f-8e6d-b1f3e4096d75,23172832-ab41-4fe6-ba80-a56f01247ef8
Sara Familie,42326,Ipswich Country Club,2,Paid,Paid,10/16/2020,https://my.matterport.com/show/?m=Q9DmizeQUmq&brand=0,f79d9b78-1295-e511-b212-005056881833,f79d9b78-1295-e511-b212-005056881833,22c35beb-e5c1-4c95-b407-a55d008b2626
Kristyn Staneski,2003,Stonebrook Manor Event Center and Gardens,2,Paid,Paid,10/17/2020,https://my.matterport.com/show/?m=FNspnFwWv8C&brand=0,01159480-06db-e111-8bec-78e3b50834e7,01159480-06db-e111-8bec-78e3b50834e7,8c4c34b8-62ae-4099-93d1-ac81b9d36743
Megan Guffey,989145,Finley Creek Vineyards,2,Paid,Paid,10/17/2020,https://my.matterport.com/show/?m=zRSDiinkGvP&brand=0,040b4100-04ce-4691-9134-85206834c114,040b4100-04ce-4691-9134-85206834c114,8c4dcd52-b6aa-4d7a-acf4-a80b0087dcf8
Britt Shelby,1245787,La Villa,2,Paid,Paid,10/17/2020,https://my.matterport.com/show/?m=QHzufQGPyxC&brand=0,2198d1eb-22e1-4e0d-89c4-c2d9f8fffa0f,2198d1eb-22e1-4e0d-89c4-c2d9f8fffa0f,76158f95-689d-4e2d-8f40-a80200b8574e
Tara Hinshillwood,3312,The Bradford Estate,2,Paid,Paid,10/17/2020,https://my.matterport.com/show/?m=7o7Vzsykiei&brand=0,2a0e7b51-b712-4cea-a732-51d099500abf,8b72fc2a-50db-e111-8bec-78e3b50834e7,5d999c59-fb1e-4b64-961e-0aa07fafe23f
Tamara Pacwa,734859,Cross Key Acres,2,Paid,Paid,10/17/2020,https://my.matterport.com/show/?m=S4CvFyqXJ5h&brand=0,673eb12c-628d-4574-8b11-c2a2fc5a18b4,863e2c18-5adc-e111-8bec-78e3b50834e7,1b5cd0c2-b9fa-4650-a388-5e002799fe46
Kelly Workman-Flood,117234,NorthStone Country Club,2,Paid,Paid,10/17/2020,https://my.matterport.com/show/?m=q643oyyTyKJ&brand=0,6c6652e0-c4d2-4cd4-aefb-0628d1d522ad,6c6652e0-c4d2-4cd4-aefb-0628d1d522ad,7644bfeb-32d8-42b3-ac9c-d8f8e19a803f
Laura Napolitano,28651,Sheraton Tysons Hotel,2,Paid,Paid,10/17/2020,https://my.matterport.com/show/?m=Fb2NWwbGHnx&brand=0,fd994505-1bdb-e111-8bec-78e3b50834e7,fd994505-1bdb-e111-8bec-78e3b50834e7,428e2441-30ae-4a2a-8fa8-9af3ac31fe70
Keri Bourdelaise,95886,Watkins Glen Harbor Hotel,2,Paid,Paid,10/18/2020,https://my.matterport.com/show/?m=SWgTzzwZnrF&brand=0,6615cb01-28a0-4555-80f4-607f522d4a0c,6615cb01-28a0-4555-80f4-607f522d4a0c,2a9aa9fb-f29d-4402-9a55-a53900b33d5f
Cynthia Elley,793479,The Club at Garden Ridge,2,Paid,Paid,10/18/2020,https://my.matterport.com/show/?m=6Ayy1FZTxBC&brand=0,8eb22ad0-847d-e511-b212-005056881833,8eb22ad0-847d-e511-b212-005056881833,29ff0d31-7eea-4585-afa5-a53f00a55dff
Anais Martinez-Ruane,951671,Via Bella Estate,2,Paid,Paid,10/18/2020,https://my.matterport.com/show/?m=XTJyeec7sV7&brand=0,9adc3356-2075-47b8-9a1f-e9253a24e516,9adc3356-2075-47b8-9a1f-e9253a24e516,52fffa83-cb7e-4aa6-aebd-a85700fa4555
Hillary Boyd,101835,Desert Willow Golf Resort,2,Paid,Paid,10/18/2020,https://my.matterport.com/show/?m=Fi67eFrKJLT&brand=0,e34e51f2-52db-e111-8bec-78e3b50834e7,e34e51f2-52db-e111-8bec-78e3b50834e7,4b1c8d44-5db1-45b4-9d37-a8524ba0b0ee
Kristyn Staneski,902649,Blackstone Rivers Ranch,2,Paid,Paid,10/19/2020,https://my.matterport.com/show/?m=VzCYFt6CMrU&brand=0,71b67609-8b5d-e511-9e20-0050568849ea,71b67609-8b5d-e511-9e20-0050568849ea,fa4ac0f0-557e-4de0-9059-a516011f4260
Karrie Ploss,917366,The Grand Event Center,2,Paid,Paid,10/20/2020,https://my.matterport.com/show/?m=xZZEvfV3E4d&brand=0,13c6d471-3c74-e511-9e20-0050568849ea,13c6d471-3c74-e511-9e20-0050568849ea,94062786-d75d-4a0b-91da-a53300ef50d4
Julie Johnston,988995,Pond View Barn,2,Paid,Paid,10/20/2020,https://my.matterport.com/show/?m=QRtLmoMDKfx&brand=0,6542bc96-b4a8-425f-90a2-7bdf2d3f556f,6542bc96-b4a8-425f-90a2-7bdf2d3f556f,46d3c3a5-1f09-4971-8a62-c87a15e3b471
Tara Hinshillwood,116304,Clarks Landing Yacht Club,2,Paid,Paid,10/20/2020,https://my.matterport.com/show/?m=xq3FhyPmNXG&brand=0,f78a069d-f8db-e111-8bec-78e3b50834e7,f78a069d-f8db-e111-8bec-78e3b50834e7,45b11fcf-ea9d-4203-b09a-c50bbd58a435
Christina Emerson,1036603,Crystal Oaks Events,2,Paid,Paid,10/21/2020,https://my.matterport.com/show/?m=djiwG9qW6jy&brand=0,a0fb9d8e-aaa4-49a6-b5da-fd5f8babfc88,a0fb9d8e-aaa4-49a6-b5da-fd5f8babfc88,1e10f49d-7431-4b9b-b885-a051255225eb
Kimberley Feys,618460,The Event Center at Sandia Golf Club,2,Paid,Paid,10/21/2020,https://my.matterport.com/show/?m=uVQmSBcMD9Z&brand=0,d1682799-544b-47d0-bd6a-f88676527b27,d24a89e8-69df-e211-ad19-0050568849ea,b1642a45-88c7-4080-af27-57ede55a01f7
